direction,entry_time,entry_price,exit_time,exit_price,duration,pnl,reason
SHORT,2026-06-09T13:00,1666.71,2026-06-10T13:00,1651.81,24,0.8,Signal flip
LONG,2026-06-10T13:00,1651.81,2026-06-10T14:00,1646.72,1,-0.41,Signal flip
SHORT,2026-06-10T14:00,1646.72,2026-06-10T15:00,1657.97,1,-0.78,Signal flip
LONG,2026-06-10T15:00,1657.97,2026-06-10T16:00,1641.99,1,-1.06,Signal flip
SHORT,2026-06-10T16:00,1641.99,2026-06-11T01:00,1642.83,9,-0.15,Signal flip
LONG,2026-06-11T01:00,1642.83,2026-06-11T02:00,1641.07,1,-0.21,Signal flip
SHORT,2026-06-11T02:00,1641.07,2026-06-11T03:00,1653.95,1,-0.88,Signal flip
LONG,2026-06-11T03:00,1653.95,2026-06-11T14:00,1643.04,11,-0.76,Signal flip
SHORT,2026-06-11T14:00,1643.04,2026-06-11T17:00,1688.66,3,-2.8,Signal flip
LONG,2026-06-11T17:00,1688.66,2026-06-12T06:00,1657.34,13,-1.95,Signal flip
SHORT,2026-06-12T06:00,1657.34,2026-06-12T07:00,1662.12,1,-0.39,Signal flip
LONG,2026-06-12T07:00,1662.12,2026-06-12T13:00,1657.6,6,-0.37,Signal flip
SHORT,2026-06-12T13:00,1657.6,2026-06-12T14:00,1685.64,1,-1.76,Signal flip
LONG,2026-06-12T14:00,1685.64,2026-06-12T15:00,1660.08,1,-1.62,Signal flip
SHORT,2026-06-12T15:00,1660.08,2026-06-12T16:00,1672.9,1,-0.87,Signal flip
LONG,2026-06-12T16:00,1672.9,2026-06-12T22:00,1662.6,6,-0.72,Signal flip
SHORT,2026-06-12T22:00,1662.6,2026-06-12T23:00,1666.41,1,-0.33,Signal flip
LONG,2026-06-12T23:00,1666.41,2026-06-14T10:00,1673.13,35,0.3,Signal flip
SHORT,2026-06-14T10:00,1673.13,2026-06-14T21:00,1718.67,11,-2.75,Signal flip
LONG,2026-06-14T21:00,1718.67,2026-06-17T08:00,1765.31,59,2.61,Signal flip
SHORT,2026-06-17T08:00,1765.31,2026-06-17T17:00,1789.27,9,-1.44,Signal flip
LONG,2026-06-17T17:00,1789.27,2026-06-17T18:00,1770.32,1,-1.16,Signal flip
SHORT,2026-06-17T18:00,1770.32,2026-06-20T05:00,1726.1,59,2.46,Signal flip
LONG,2026-06-20T05:00,1726.1,2026-06-20T13:00,1717.56,8,-0.59,Signal flip
SHORT,2026-06-20T13:00,1717.56,2026-06-20T14:00,1733.48,1,-1.02,Signal flip
LONG,2026-06-20T14:00,1733.48,2026-06-21T11:00,1725.36,21,-0.57,Signal flip
SHORT,2026-06-21T11:00,1725.36,2026-06-21T14:00,1728.44,3,-0.28,Signal flip
LONG,2026-06-21T14:00,1728.44,2026-06-21T20:00,1721.3,6,-0.51,Signal flip
SHORT,2026-06-21T20:00,1721.3,2026-06-22T00:00,1726.95,4,-0.43,Signal flip
LONG,2026-06-22T00:00,1726.95,2026-06-22T18:00,1733.51,18,0.28,Signal flip
SHORT,2026-06-22T18:00,1733.51,2026-06-25T06:00,1653.95,60,4.71,Signal flip
LONG,2026-06-25T06:00,1653.95,2026-06-25T09:00,1648.88,3,-0.41,Signal flip
SHORT,2026-06-25T09:00,1648.88,2026-06-27T07:00,1585.71,46,3.88,Signal flip
LONG,2026-06-27T07:00,1585.71,2026-06-27T08:00,1584.18,1,-0.2,Signal flip
SHORT,2026-06-27T08:00,1584.18,2026-06-27T12:00,1585.95,4,-0.21,Signal flip
LONG,2026-06-27T12:00,1585.95,2026-06-27T19:00,1578.51,7,-0.57,Signal flip
SHORT,2026-06-27T19:00,1578.51,2026-06-28T11:00,1582.87,16,-0.38,Signal flip
LONG,2026-06-28T11:00,1582.87,2026-06-28T13:00,1579.68,2,-0.3,Signal flip
SHORT,2026-06-28T13:00,1579.68,2026-06-29T03:00,1584.78,14,-0.42,Signal flip
LONG,2026-06-29T03:00,1584.78,2026-06-29T04:00,1575.5,1,-0.69,Signal flip
SHORT,2026-06-29T04:00,1575.5,2026-06-29T05:00,1583.1,1,-0.58,Signal flip
LONG,2026-06-29T05:00,1583.1,2026-06-29T08:00,1572.98,3,-0.74,Signal flip
SHORT,2026-06-29T08:00,1572.98,2026-06-29T10:00,1578.6,2,-0.46,Signal flip
LONG,2026-06-29T10:00,1578.6,2026-06-29T11:00,1574.93,1,-0.33,Signal flip
SHORT,2026-06-29T11:00,1574.93,2026-06-29T15:00,1580.26,4,-0.44,Signal flip
LONG,2026-06-29T15:00,1580.26,2026-06-30T03:00,1587.18,12,0.34,Signal flip
SHORT,2026-06-30T03:00,1587.18,2026-06-30T05:00,1591.6,2,-0.38,Signal flip
LONG,2026-06-30T05:00,1591.6,2026-06-30T08:00,1583.98,3,-0.58,Signal flip
SHORT,2026-06-30T08:00,1583.98,2026-07-01T02:00,1586.3,18,-0.25,Signal flip
LONG,2026-07-01T02:00,1586.3,2026-07-01T06:00,1575.99,4,-0.75,Signal flip
SHORT,2026-07-01T06:00,1575.99,2026-07-01T13:00,1597.22,7,-1.43,Signal flip
LONG,2026-07-01T13:00,1597.22,2026-07-06T08:00,1765.55,115,10.44,Signal flip
SHORT,2026-07-06T08:00,1765.55,2026-07-06T10:00,1771.09,2,-0.41,Signal flip
LONG,2026-07-06T10:00,1771.09,2026-07-06T11:00,1759.64,1,-0.75,Signal flip
SHORT,2026-07-06T11:00,1759.64,2026-07-06T15:00,1788.57,4,-1.72,Signal flip
LONG,2026-07-06T15:00,1788.57,2026-07-07T03:00,1771.56,12,-1.05,Signal flip
SHORT,2026-07-07T03:00,1771.56,2026-07-07T06:00,1779.11,3,-0.52,Signal flip
LONG,2026-07-07T06:00,1779.11,2026-07-07T07:00,1771.24,1,-0.54,Signal flip
SHORT,2026-07-07T07:00,1771.24,2026-07-07T09:00,1778.16,2,-0.49,Signal flip
LONG,2026-07-07T09:00,1778.16,2026-07-07T13:00,1769.01,4,-0.61,Signal flip
SHORT,2026-07-07T13:00,1769.01,2026-07-07T14:00,1789.46,1,-1.24,Signal flip
LONG,2026-07-07T14:00,1789.46,2026-07-07T21:00,1773.84,7,-0.97,Signal flip
SHORT,2026-07-07T21:00,1773.84,2026-07-08T00:00,1780.29,3,-0.46,Signal flip
LONG,2026-07-08T00:00,1780.29,2026-07-08T01:00,1755.94,1,-1.47,Signal flip
SHORT,2026-07-08T01:00,1755.94,2026-07-09T06:00,1755.26,29,-0.06,Signal flip
LONG,2026-07-09T06:00,1755.26,2026-07-09T10:00,1746.31,4,-0.61,Signal flip
SHORT,2026-07-09T10:00,1746.31,2026-07-09T18:00,1751.55,8,-0.4,Signal flip
LONG,2026-07-09T18:00,1751.55,2026-07-09T19:00,1748.51,1,-0.27,Signal flip
SHORT,2026-07-09T19:00,1748.51,2026-07-10T01:00,1767.62,6,-1.18,Signal flip
LONG,2026-07-10T01:00,1767.62,2026-07-11T23:00,1787.76,46,1.04,Signal flip
SHORT,2026-07-11T23:00,1787.76,2026-07-12T01:00,1806.7,2,-1.15,Signal flip
LONG,2026-07-12T01:00,1806.7,2026-07-12T06:00,1795.13,5,-0.74,Signal flip
SHORT,2026-07-12T06:00,1795.13,2026-07-12T07:00,1798.78,1,-0.3,Signal flip
LONG,2026-07-12T07:00,1798.78,2026-07-13T03:00,1780.55,20,-1.11,Signal flip
SHORT,2026-07-13T03:00,1780.55,2026-07-14T05:00,1787.04,26,-0.46,Signal flip
LONG,2026-07-14T05:00,1787.04,2026-07-14T06:00,1783.19,1,-0.32,Signal flip
SHORT,2026-07-14T06:00,1783.19,2026-07-14T10:00,1800.12,4,-1.04,Signal flip
LONG,2026-07-14T10:00,1800.12,2026-07-16T08:00,1886.09,46,4.68,Signal flip
SHORT,2026-07-16T08:00,1886.09,2026-07-16T10:00,1888.58,2,-0.23,Signal flip
LONG,2026-07-16T10:00,1888.58,2026-07-16T11:00,1885.26,1,-0.28,Signal flip
SHORT,2026-07-16T11:00,1885.26,2026-07-18T17:00,1852.82,54,1.65,Signal flip
LONG,2026-07-18T17:00,1852.82,2026-07-20T05:00,1855.45,36,0.04,Signal flip
SHORT,2026-07-20T05:00,1855.45,2026-07-20T07:00,1863.95,2,-0.56,Signal flip
LONG,2026-07-20T07:00,1863.95,2026-07-20T08:00,1861.01,1,-0.26,Signal flip
SHORT,2026-07-20T08:00,1861.01,2026-07-20T09:00,1864.16,1,-0.27,Signal flip
LONG,2026-07-20T09:00,1864.16,2026-07-20T13:00,1862.68,4,-0.18,Signal flip
SHORT,2026-07-20T13:00,1862.68,2026-07-20T14:00,1868.01,1,-0.39,Signal flip
LONG,2026-07-20T14:00,1868.01,2026-07-23T03:00,1920.55,61,2.71,Signal flip
SHORT,2026-07-23T03:00,1920.55,2026-07-23T06:00,1925.39,3,-0.35,Signal flip
LONG,2026-07-23T06:00,1925.39,2026-07-23T07:00,1915.65,1,-0.61,Signal flip
SHORT,2026-07-23T07:00,1915.65,2026-07-23T08:00,1926.54,1,-0.67,Signal flip
LONG,2026-07-23T08:00,1926.54,2026-07-23T12:00,1904.64,4,-1.24,Signal flip
SHORT,2026-07-23T12:00,1904.64,2026-07-25T18:00,1875.48,54,1.45,Signal flip
LONG,2026-07-25T18:00,1875.48,2026-07-25T20:00,1872.23,2,-0.27,Signal flip
SHORT,2026-07-25T20:00,1872.23,2026-07-25T22:00,1875.82,2,-0.29,Signal flip
LONG,2026-07-25T22:00,1875.82,2026-07-27T22:00,1893.6,48,0.85,Signal flip
SHORT,2026-07-27T22:00,1893.6,2026-07-28T15:00,1920.02,17,-1.48,Signal flip
LONG,2026-07-28T15:00,1920.02,2026-07-28T17:00,1901.89,2,-1.04,Signal flip
SHORT,2026-07-28T17:00,1901.89,2026-07-28T18:00,1911.22,1,-0.59,Signal flip
LONG,2026-07-28T18:00,1911.22,2026-07-29T01:00,1905.7,7,-0.39,Signal flip
SHORT,2026-07-29T01:00,1905.7,2026-07-29T02:00,1911.1,1,-0.38,Signal flip
LONG,2026-07-29T02:00,1911.1,2026-07-29T03:00,1892.7,1,-1.06,Signal flip
SHORT,2026-07-29T03:00,1892.7,2026-07-29T05:00,1912.54,2,-1.14,Signal flip
LONG,2026-07-29T05:00,1912.54,2026-07-29T12:00,1905.23,7,-0.48,Signal flip
SHORT,2026-07-29T12:00,1905.23,2026-07-29T17:00,1916.16,5,-0.67,Signal flip
LONG,2026-07-29T17:00,1916.16,2026-07-29T19:00,1888.56,2,-1.54,Signal flip
SHORT,2026-07-29T19:00,1888.56,2026-07-29T22:00,1907.18,3,-1.08,Signal flip
LONG,2026-07-29T22:00,1907.18,2026-07-30T00:00,1898.22,2,-0.57,Signal flip
SHORT,2026-07-30T00:00,1898.22,2026-07-30T01:00,1916.77,1,-1.07,Signal flip
LONG,2026-07-30T01:00,1916.77,2026-07-30T04:00,1901.99,3,-0.87,Signal flip
SHORT,2026-07-30T04:00,1901.99,2026-07-30T08:00,1914.99,4,-0.78,Signal flip
LONG,2026-07-30T08:00,1914.99,2026-07-31T01:00,1910.36,17,-0.34,Signal flip
SHORT,2026-07-31T01:00,1910.36,2026-08-02T02:00,1876.9,49,1.68,Signal flip
LONG,2026-08-02T02:00,1876.9,2026-08-02T08:00,1868.2,6,-0.56,Signal flip
SHORT,2026-08-02T08:00,1868.2,2026-08-02T17:00,1868.65,9,-0.12,Signal flip
LONG,2026-08-02T17:00,1868.65,2026-08-03T01:00,1867.19,8,-0.18,Signal flip
SHORT,2026-08-03T01:00,1867.19,2026-08-03T14:00,1873.79,13,-0.45,Signal flip
LONG,2026-08-03T14:00,1873.79,2026-08-03T15:00,1863.34,1,-0.66,Signal flip
SHORT,2026-08-03T15:00,1863.34,2026-08-03T16:00,1866.22,1,-0.25,Signal flip
LONG,2026-08-03T16:00,1866.22,2026-08-03T21:00,1863.6,5,-0.24,Signal flip
SHORT,2026-08-03T21:00,1863.6,2026-08-04T01:00,1867.64,4,-0.32,Signal flip
LONG,2026-08-04T01:00,1867.64,2026-08-04T06:00,1856.96,5,-0.67,Signal flip
SHORT,2026-08-04T06:00,1856.96,2026-08-04T10:00,1866.94,4,-0.63,Signal flip
LONG,2026-08-04T10:00,1866.94,2026-08-04T13:00,1862.06,3,-0.36,Signal flip
SHORT,2026-08-04T13:00,1862.06,2026-08-04T14:00,1873.03,1,-0.69,Signal flip
LONG,2026-08-04T14:00,1873.03,2026-08-05T00:00,1863.93,10,-0.59,Signal flip
SHORT,2026-08-05T00:00,1863.93,2026-08-05T01:00,1873.37,1,-0.6,Signal flip
LONG,2026-08-05T01:00,1873.37,2026-08-05T04:00,1867.5,3,-0.41,Signal flip
SHORT,2026-08-05T04:00,1867.5,2026-08-05T05:00,1873.46,1,-0.42,Signal flip
LONG,2026-08-05T05:00,1873.46,2026-08-05T10:00,1868.33,5,-0.37,Signal flip
SHORT,2026-08-05T10:00,1868.33,2026-08-05T11:00,1868.92,1,-0.13,Signal flip
LONG,2026-08-05T11:00,1868.92,2026-08-07T03:00,1897.43,40,1.43,Signal flip
SHORT,2026-08-07T03:00,1897.43,2026-08-07T05:00,1901.58,2,-0.32,Signal flip
LONG,2026-08-07T05:00,1901.58,2026-08-09T03:00,1914.04,46,0.56,Signal flip
SHORT,2026-08-09T03:00,1914.04,2026-08-09T06:00,1919.33,3,-0.38,Signal flip
LONG,2026-08-09T06:00,1919.33,2026-08-09T23:00,1910.65,17,-0.55,Signal flip
SHORT,2026-08-09T23:00,1910.65,2026-08-10T01:00,1925.23,2,-0.86,Signal flip
LONG,2026-08-10T01:00,1925.23,2026-08-10T03:00,1917.44,2,-0.5,Signal flip
SHORT,2026-08-10T03:00,1917.44,2026-08-10T05:00,1923.17,2,-0.4,Signal flip
LONG,2026-08-10T05:00,1923.17,2026-08-10T09:00,1916.39,4,-0.45,Signal flip
SHORT,2026-08-10T09:00,1916.39,2026-08-10T11:00,1920.42,2,-0.31,Signal flip
LONG,2026-08-10T11:00,1920.42,2026-08-10T12:00,1906.0,1,-0.85,Signal flip
SHORT,2026-08-10T12:00,1906.0,2026-08-12T04:00,1889.42,40,0.78,Signal flip
LONG,2026-08-12T04:00,1889.42,2026-08-12T06:00,1887.73,2,-0.19,Signal flip
SHORT,2026-08-12T06:00,1887.73,2026-08-12T07:00,1891.69,1,-0.31,Signal flip
LONG,2026-08-12T07:00,1891.69,2026-08-12T14:00,1887.79,7,-0.31,Signal flip
SHORT,2026-08-12T14:00,1887.79,2026-08-12T15:00,1892.75,1,-0.36,Signal flip
LONG,2026-08-12T15:00,1892.75,2026-08-12T16:00,1890.7,1,-0.21,Signal flip
SHORT,2026-08-12T16:00,1890.7,2026-08-13T04:00,1892.37,12,-0.19,Signal flip
LONG,2026-08-13T04:00,1892.37,2026-08-13T10:00,1883.17,6,-0.59,Signal flip
SHORT,2026-08-13T10:00,1883.17,2026-08-13T12:00,1889.04,2,-0.41,Signal flip
LONG,2026-08-13T12:00,1889.04,2026-08-13T15:00,1880.01,3,-0.58,Signal flip
SHORT,2026-08-13T15:00,1880.01,2026-08-13T21:00,1888.76,6,-0.56,Signal flip
LONG,2026-08-13T21:00,1888.76,2026-08-13T23:00,1886.15,2,-0.24,Signal flip
SHORT,2026-08-13T23:00,1886.15,2026-08-14T00:00,1889.4,1,-0.27,Signal flip
LONG,2026-08-14T00:00,1889.4,2026-08-14T02:00,1886.62,2,-0.25,Signal flip
SHORT,2026-08-14T02:00,1886.62,2026-08-14T16:00,1885.41,14,-0.04,Signal flip
LONG,2026-08-14T16:00,1885.41,2026-08-14T17:00,1878.57,1,-0.46,Signal flip
SHORT,2026-08-14T17:00,1878.57,2026-08-15T00:00,1882.41,7,-0.3,Signal flip
LONG,2026-08-15T00:00,1882.41,2026-08-15T05:00,1880.66,5,-0.19,Signal flip
SHORT,2026-08-15T05:00,1880.66,2026-08-15T12:00,1883.86,7,-0.27,Signal flip
LONG,2026-08-15T12:00,1883.86,2026-08-15T23:00,1882.64,11,-0.16,Signal flip
SHORT,2026-08-15T23:00,1882.64,2026-08-16T02:00,1883.71,3,-0.16,Signal flip
LONG,2026-08-16T02:00,1883.71,2026-08-16T04:00,1881.7,2,-0.21,Signal flip
SHORT,2026-08-16T04:00,1881.7,2026-08-16T14:00,1883.5,10,-0.2,Signal flip
LONG,2026-08-16T14:00,1883.5,2026-08-16T20:00,1882.0,6,-0.18,Signal flip
SHORT,2026-08-16T20:00,1882.0,2026-08-17T01:00,1891.65,5,-0.61,Signal flip
LONG,2026-08-17T01:00,1891.65,2026-08-18T02:00,1893.19,25,-0.02,Signal flip
SHORT,2026-08-18T02:00,1893.19,2026-08-18T04:00,1896.66,2,-0.28,Signal flip
LONG,2026-08-18T04:00,1896.66,2026-08-18T05:00,1895.63,1,-0.15,Signal flip
SHORT,2026-08-18T05:00,1895.63,2026-08-18T06:00,1902.83,1,-0.48,Signal flip
LONG,2026-08-18T06:00,1902.83,2026-08-22T08:00,2423.3,98,27.25,Dataset end
