Logic,Fast_EMA,Slow_EMA,Total_Ret_Pct,CAGR_Pct,Alpha_Pct,Max_DD_Pct,Sharpe,Sortino,Calmar,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Hold_Hours,Exposure_Pct,Fees_Applied_Pct,Pos_Months,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_SAR,58,194,19.37,31.91,38.04,49.68,0.76,1.03,0.64,21.05,1.56,1.32,38,147.4,100.0,3.8,4,29.84,-2.45,-21.73,-2.86,2.1,5.78,-3.87,19.38
EMA_CROSS_LONG_ONLY,58,195,4.06,6.42,22.73,29.93,0.35,0.34,0.21,31.58,1.2,0.48,19,135.9,46.12,1.9,4,4.15,-9.4,-7.84,1.97,-4.63,-7.57,6.75,24.7
EMA_CROSS_SAR,58,195,18.62,30.62,37.3,50.03,0.75,1.0,0.61,21.05,1.55,1.3,38,147.4,100.0,3.8,4,29.94,-2.45,-21.61,-3.02,1.39,5.78,-3.87,19.38
EMA_CROSS_LONG_ONLY,58,196,4.57,7.25,23.25,29.46,0.37,0.36,0.25,31.58,1.22,0.5,19,136.1,46.16,1.9,4,4.15,-9.4,-7.22,1.97,-4.63,-7.57,6.57,24.7
EMA_CROSS_SAR,58,196,19.81,32.68,38.49,49.36,0.77,1.04,0.66,21.05,1.57,1.33,38,147.4,100.0,3.8,4,29.94,-2.45,-20.55,-3.02,1.39,5.78,-4.19,19.38
EMA_CROSS_LONG_ONLY,58,197,2.79,4.4,21.47,30.52,0.3,0.29,0.14,31.58,1.17,0.42,19,136.1,46.18,1.9,4,4.15,-9.4,-7.22,1.99,-4.63,-8.98,6.43,24.62
EMA_CROSS_SAR,58,197,15.73,25.68,34.41,49.34,0.68,0.92,0.52,21.05,1.51,1.23,38,147.4,100.0,3.8,4,29.94,-2.45,-20.55,-2.98,1.39,2.56,-4.45,19.22
EMA_CROSS_LONG_ONLY,58,198,2.34,3.68,21.01,30.32,0.28,0.27,0.12,30.0,1.16,0.37,20,129.3,46.18,2.0,4,3.38,-9.4,-6.91,1.89,-4.63,-8.94,6.43,24.62
EMA_CROSS_SAR,58,198,14.84,24.16,33.51,49.09,0.66,0.89,0.49,20.0,1.5,1.14,40,140.0,100.0,4.0,4,28.18,-2.45,-20.02,-3.16,1.39,2.66,-4.45,19.22
EMA_CROSS_LONG_ONLY,58,199,2.74,4.33,21.42,29.9,0.3,0.29,0.14,30.0,1.17,0.39,20,129.6,46.27,2.0,4,3.17,-9.4,-6.57,2.14,-4.63,-8.94,6.43,24.62
EMA_CROSS_SAR,58,199,15.76,25.72,34.43,48.47,0.68,0.92,0.53,20.0,1.51,1.16,40,140.0,100.0,4.0,4,27.65,-2.45,-19.43,-2.69,1.39,2.66,-4.45,19.22
EMA_CROSS_LONG_ONLY,58,200,2.09,3.29,20.77,30.33,0.27,0.27,0.11,30.0,1.15,0.36,20,129.7,46.32,2.0,4,3.15,-9.4,-6.94,1.91,-4.63,-8.94,6.43,24.62
EMA_CROSS_SAR,58,200,14.29,23.24,32.97,49.1,0.65,0.87,0.47,20.0,1.49,1.13,40,140.0,100.0,4.0,4,27.58,-2.45,-20.07,-3.11,1.39,2.66,-4.45,19.22
EMA_CROSS_LONG_ONLY,58,201,0.73,1.14,19.4,31.26,0.22,0.21,0.04,28.57,1.12,0.28,21,123.6,46.34,2.1,4,2.19,-9.4,-7.31,1.9,-4.63,-8.94,6.43,24.62
EMA_CROSS_SAR,58,201,11.38,18.36,30.05,49.51,0.58,0.78,0.37,19.05,1.45,1.01,42,133.3,100.0,4.2,4,25.36,-2.45,-20.7,-3.14,1.39,2.66,-4.45,19.22
EMA_CROSS_LONG_ONLY,58,202,0.37,0.58,19.05,31.42,0.2,0.2,0.02,28.57,1.11,0.26,21,123.9,46.46,2.1,4,1.58,-9.4,-7.0,1.96,-4.63,-8.97,6.3,24.62
EMA_CROSS_SAR,58,202,10.6,17.07,29.28,49.11,0.56,0.75,0.35,19.05,1.44,1.0,42,133.3,100.0,4.2,4,23.89,-2.45,-20.17,-3.02,1.39,2.59,-4.68,19.22
EMA_CROSS_LONG_ONLY,58,203,-1.33,-2.08,17.34,32.58,0.13,0.13,-0.06,27.27,1.08,0.17,22,118.3,46.46,2.2,4,1.42,-9.18,-8.12,1.38,-4.63,-8.97,6.3,24.62
EMA_CROSS_SAR,58,203,6.97,11.12,25.65,50.62,0.47,0.64,0.22,18.18,1.39,0.88,44,127.3,100.0,4.4,4,23.48,-1.97,-22.02,-4.14,1.39,2.59,-4.68,19.22
EMA_CROSS_LONG_ONLY,58,204,-2.51,-3.9,16.17,33.94,0.08,0.08,-0.11,26.09,1.05,0.11,23,113.2,46.48,2.3,4,1.43,-9.18,-9.34,1.38,-4.63,-9.62,7.2,24.62
EMA_CROSS_SAR,58,204,4.53,7.17,23.2,51.87,0.41,0.55,0.14,17.39,1.36,0.78,46,121.7,100.0,4.6,4,23.51,-1.97,-24.0,-4.14,1.39,1.11,-3.06,19.22
EMA_CROSS_LONG_ONLY,58,205,-3.85,-5.95,14.83,34.69,0.02,0.02,-0.17,25.0,1.02,0.05,24,108.5,46.48,2.4,4,0.7,-9.18,-8.56,1.37,-4.63,-10.76,7.2,24.31
EMA_CROSS_SAR,58,205,1.77,2.79,20.45,51.1,0.34,0.46,0.05,16.67,1.32,0.69,48,116.7,100.0,4.8,3,21.87,-1.97,-22.76,-4.14,1.39,-1.33,-3.06,18.64
EMA_CROSS_LONG_ONLY,58,206,-4.35,-6.72,14.33,34.9,-0.0,-0.0,-0.19,26.09,1.01,0.03,23,113.4,46.57,2.3,4,1.12,-9.18,-8.62,1.45,-4.43,-11.62,6.99,24.31
EMA_CROSS_SAR,58,206,0.6,0.95,19.28,51.28,0.31,0.42,0.02,17.39,1.31,0.7,46,121.7,100.0,4.6,3,22.76,-1.97,-22.86,-3.99,1.82,-3.24,-3.43,18.64
EMA_CROSS_LONG_ONLY,58,207,-2.94,-4.55,15.74,34.1,0.06,0.06,-0.13,27.27,1.04,0.1,22,118.6,46.61,2.2,4,2.25,-9.18,-8.63,1.57,-4.43,-11.62,7.25,24.31
EMA_CROSS_SAR,58,207,3.5,5.53,22.18,50.94,0.39,0.52,0.11,18.18,1.35,0.8,44,127.3,100.0,4.4,3,25.42,-1.97,-22.87,-3.77,1.82,-3.24,-2.96,18.64
EMA_CROSS_LONG_ONLY,58,208,-2.83,-4.39,15.84,34.03,0.06,0.06,-0.13,27.27,1.04,0.11,22,118.6,46.59,2.2,4,1.92,-9.18,-8.58,1.69,-4.43,-11.62,7.54,24.31
EMA_CROSS_SAR,58,208,3.72,5.89,22.4,50.6,0.39,0.52,0.12,18.18,1.35,0.8,44,127.3,100.0,4.4,3,24.6,-1.97,-22.79,-3.54,1.82,-3.24,-2.44,18.64
EMA_CROSS_LONG_ONLY,58,209,-2.84,-4.41,15.83,34.46,0.06,0.06,-0.13,27.27,1.05,0.11,22,118.8,46.66,2.2,4,1.92,-9.18,-8.94,1.68,-4.65,-11.62,8.22,24.31
EMA_CROSS_SAR,58,209,3.7,5.85,22.38,51.24,0.39,0.52,0.11,18.18,1.35,0.81,44,127.3,100.0,4.4,3,24.6,-1.97,-23.41,-3.56,1.34,-3.24,-1.2,18.64
EMA_CROSS_LONG_ONLY,58,210,-2.88,-4.48,15.79,34.49,0.06,0.06,-0.13,27.27,1.04,0.11,22,118.8,46.66,2.2,4,1.92,-9.18,-8.84,1.68,-4.65,-11.76,8.22,24.31
EMA_CROSS_SAR,58,210,3.61,5.71,22.29,51.13,0.39,0.52,0.11,18.18,1.35,0.8,44,127.3,100.0,4.4,3,24.6,-1.97,-23.24,-3.56,1.34,-3.54,-1.2,18.64
EMA_CROSS_LONG_ONLY,58,211,-5.48,-8.44,13.19,36.25,-0.05,-0.05,-0.23,22.73,0.99,-0.02,22,119.1,46.79,2.2,3,-0.03,-9.18,-8.84,1.14,-4.9,-11.76,8.24,24.31
EMA_CROSS_SAR,58,211,-1.83,-2.84,16.85,51.9,0.24,0.33,-0.05,15.91,1.28,0.66,44,127.3,100.0,4.4,3,19.92,-1.97,-23.25,-4.58,0.81,-3.54,-1.16,18.64
EMA_CROSS_LONG_ONLY,58,212,-7.37,-11.28,11.31,37.52,-0.14,-0.13,-0.3,22.73,0.96,-0.1,22,119.1,46.8,2.2,4,0.05,-9.18,-9.32,1.61,-4.9,-13.54,8.24,24.31
EMA_CROSS_SAR,58,212,-5.75,-8.85,12.93,53.35,0.14,0.18,-0.17,15.91,1.23,0.56,44,127.3,100.0,4.4,3,20.12,-1.97,-24.05,-3.68,0.81,-7.43,-1.16,18.64
EMA_CROSS_LONG_ONLY,58,213,-7.56,-11.57,11.12,37.67,-0.15,-0.14,-0.31,22.73,0.95,-0.11,22,119.3,46.88,2.2,4,0.05,-9.18,-9.31,1.61,-5.15,-13.54,8.28,24.31
EMA_CROSS_SAR,58,213,-6.14,-9.43,12.54,53.54,0.13,0.17,-0.18,15.91,1.23,0.55,44,127.3,100.0,4.4,3,20.12,-1.97,-24.03,-3.68,0.29,-7.43,-1.09,18.64
EMA_CROSS_LONG_ONLY,58,214,-6.9,-10.58,11.78,37.32,-0.12,-0.11,-0.28,22.73,0.97,-0.08,22,119.5,46.95,2.2,4,0.15,-9.18,-8.94,1.68,-5.15,-13.54,8.23,24.56
EMA_CROSS_SAR,58,214,-4.79,-7.39,13.88,53.11,0.16,0.22,-0.14,15.91,1.24,0.58,44,127.3,100.0,4.4,3,20.35,-1.97,-23.42,-3.56,0.29,-7.43,-1.18,19.11
EMA_CROSS_LONG_ONLY,58,215,-5.23,-8.06,13.45,36.19,-0.04,-0.04,-0.22,23.81,1.0,-0.0,21,125.3,46.98,2.1,4,0.1,-9.23,-7.63,2.16,-5.15,-13.54,8.21,24.56
EMA_CROSS_SAR,58,215,-1.46,-2.27,17.22,51.4,0.25,0.34,-0.04,16.67,1.28,0.69,42,133.3,100.0,4.2,3,20.23,-2.09,-21.28,-2.64,0.29,-7.43,-1.22,19.11
EMA_CROSS_LONG_ONLY,58,216,-6.62,-10.16,12.05,37.12,-0.11,-0.1,-0.27,23.81,0.97,-0.07,21,125.3,46.98,2.1,4,0.1,-10.41,-7.79,2.16,-5.15,-13.54,8.21,24.56
EMA_CROSS_SAR,58,216,-4.35,-6.73,14.32,52.83,0.18,0.24,-0.13,16.67,1.25,0.63,42,133.3,100.0,4.2,3,20.23,-4.64,-21.55,-2.64,0.29,-7.43,-1.22,19.11
EMA_CROSS_LONG_ONLY,58,217,-6.93,-10.63,11.74,37.22,-0.12,-0.12,-0.29,23.81,0.97,-0.08,21,125.5,47.05,2.1,4,0.1,-10.41,-7.66,1.87,-5.15,-13.54,8.0,24.56
EMA_CROSS_SAR,58,217,-4.99,-7.7,13.69,53.02,0.16,0.21,-0.15,16.67,1.24,0.61,42,133.3,100.0,4.2,3,20.23,-4.64,-21.33,-3.19,0.29,-7.43,-1.59,19.11
EMA_CROSS_LONG_ONLY,58,218,-7.76,-11.87,10.92,37.94,-0.16,-0.15,-0.31,23.81,0.95,-0.12,21,125.6,47.09,2.1,4,0.55,-10.41,-9.32,1.87,-5.15,-13.35,8.29,24.56
EMA_CROSS_SAR,58,218,-6.68,-10.25,11.99,54.46,0.11,0.15,-0.19,16.67,1.22,0.57,42,133.3,100.0,4.2,3,21.32,-4.64,-24.16,-3.19,0.29,-7.03,-1.07,19.11
EMA_CROSS_LONG_ONLY,58,219,-8.32,-12.71,10.35,38.31,-0.18,-0.18,-0.33,23.81,0.94,-0.15,21,125.8,47.16,2.1,3,-0.06,-10.41,-9.32,1.87,-5.15,-13.35,8.28,24.56
EMA_CROSS_SAR,58,219,-7.82,-11.96,10.86,54.46,0.08,0.1,-0.22,16.67,1.21,0.54,42,133.3,100.0,4.2,3,19.86,-4.64,-24.16,-3.19,0.29,-7.03,-1.09,19.11
EMA_CROSS_LONG_ONLY,58,220,-8.27,-12.64,10.4,38.17,-0.18,-0.18,-0.33,23.81,0.94,-0.15,21,126.0,47.27,2.1,3,-0.07,-10.41,-9.3,2.1,-5.15,-13.35,8.08,24.56
EMA_CROSS_SAR,58,220,-7.72,-11.81,10.96,54.23,0.08,0.11,-0.22,16.67,1.21,0.55,42,133.3,100.0,4.2,3,19.82,-4.64,-24.12,-2.76,0.29,-7.03,-1.44,19.11
EMA_CROSS_LONG_ONLY,58,221,-7.51,-11.49,11.17,37.88,-0.15,-0.14,-0.3,23.81,0.96,-0.11,21,126.0,47.27,2.1,3,-0.07,-10.41,-9.18,2.24,-5.15,-13.19,8.49,24.56
EMA_CROSS_SAR,58,221,-6.17,-9.48,12.51,53.8,0.12,0.17,-0.18,16.67,1.23,0.59,42,133.3,100.0,4.2,3,19.82,-4.64,-23.91,-2.49,0.29,-6.68,-0.7,19.11
EMA_CROSS_LONG_ONLY,58,222,-7.25,-11.11,11.42,37.76,-0.13,-0.13,-0.29,23.81,0.96,-0.1,21,126.1,47.29,2.1,3,-0.07,-10.41,-9.15,2.17,-5.15,-12.86,8.41,24.56
EMA_CROSS_SAR,58,222,-5.66,-8.71,13.02,53.48,0.14,0.19,-0.16,16.67,1.24,0.6,42,133.3,100.0,4.2,3,19.82,-4.64,-23.86,-2.61,0.29,-5.98,-0.85,19.11
EMA_CROSS_LONG_ONLY,58,223,-6.19,-9.51,12.49,37.0,-0.09,-0.08,-0.26,23.81,0.98,-0.04,21,126.2,47.32,2.1,4,0.15,-10.41,-8.8,2.41,-5.15,-12.52,8.33,24.56
EMA_CROSS_SAR,58,223,-3.47,-5.38,15.2,52.55,0.2,0.27,-0.1,16.67,1.26,0.65,42,133.3,100.0,4.2,3,20.35,-4.64,-23.29,-2.16,0.29,-5.25,-1.0,19.11
EMA_CROSS_LONG_ONLY,58,224,-5.87,-9.03,12.81,36.78,-0.07,-0.07,-0.25,23.81,0.99,-0.03,21,126.3,47.38,2.1,4,0.65,-10.41,-8.89,2.55,-5.15,-12.7,8.33,24.56
EMA_CROSS_SAR,58,224,-2.81,-4.37,15.86,52.7,0.22,0.29,-0.08,16.67,1.27,0.67,42,133.3,100.0,4.2,3,21.55,-4.64,-23.43,-1.89,0.29,-5.63,-1.0,19.11
EMA_CROSS_LONG_ONLY,58,225,-6.41,-9.84,12.27,37.12,-0.1,-0.09,-0.27,23.81,0.98,-0.05,21,126.6,47.46,2.1,4,0.5,-10.41,-9.24,2.55,-5.15,-12.7,8.28,24.56
EMA_CROSS_SAR,58,225,-3.92,-6.07,14.75,53.06,0.19,0.25,-0.11,16.67,1.26,0.64,42,133.3,100.0,4.2,3,21.2,-4.64,-24.02,-1.89,0.29,-5.63,-1.08,19.11
EMA_CROSS_LONG_ONLY,58,226,-10.06,-15.29,8.61,39.71,-0.26,-0.25,-0.38,22.73,0.91,-0.23,22,120.8,47.46,2.2,4,0.5,-11.3,-11.99,2.76,-5.15,-13.0,8.52,24.56
EMA_CROSS_SAR,58,226,-11.12,-16.84,7.55,56.77,-0.02,-0.03,-0.3,15.91,1.17,0.42,44,127.3,100.0,4.4,3,21.2,-6.52,-28.48,-1.5,0.29,-6.18,-0.64,19.11
EMA_CROSS_LONG_ONLY,58,227,-9.76,-14.84,8.92,39.55,-0.25,-0.24,-0.38,22.73,0.91,-0.22,22,120.8,47.46,2.2,4,0.53,-11.3,-11.99,2.99,-5.15,-12.99,8.59,24.56
EMA_CROSS_SAR,58,227,-10.52,-15.96,8.15,56.56,-0.0,-0.0,-0.28,15.91,1.18,0.44,44,127.3,100.0,4.4,3,21.28,-6.52,-28.48,-1.05,0.29,-6.15,-0.51,19.11
EMA_CROSS_LONG_ONLY,58,228,-8.87,-13.53,9.8,39.25,-0.21,-0.2,-0.34,23.81,0.93,-0.18,21,126.8,47.54,2.1,4,0.53,-11.3,-11.99,2.88,-5.15,-12.47,9.12,24.56
EMA_CROSS_SAR,58,228,-8.85,-13.49,9.83,56.17,0.05,0.06,-0.24,16.67,1.2,0.51,42,133.3,100.0,4.2,4,21.28,-6.52,-28.48,-1.25,0.29,-5.12,0.46,19.11
EMA_CROSS_LONG_ONLY,58,229,-8.38,-12.79,10.3,38.77,-0.18,-0.18,-0.33,23.81,0.94,-0.15,21,126.9,47.57,2.1,4,0.95,-11.3,-11.7,2.87,-5.15,-12.42,8.86,24.56
EMA_CROSS_SAR,58,229,-7.85,-12.01,10.82,55.86,0.08,0.1,-0.22,16.67,1.21,0.53,42,133.3,100.0,4.2,3,22.29,-6.52,-28.02,-1.29,0.29,-5.02,-0.02,19.11
EMA_CROSS_LONG_ONLY,58,230,-7.92,-12.1,10.76,38.82,-0.16,-0.16,-0.31,25.0,0.95,-0.14,20,133.4,47.66,2.0,4,1.17,-11.3,-11.7,2.87,-5.15,-12.68,9.43,24.64
EMA_CROSS_SAR,58,230,-7.02,-10.76,11.66,56.13,0.1,0.13,-0.19,17.5,1.22,0.58,40,140.0,100.0,4.0,4,22.83,-6.52,-28.02,-1.29,0.29,-5.6,0.93,19.27
EMA_CROSS_LONG_ONLY,58,231,-6.7,-10.27,11.98,38.02,-0.11,-0.1,-0.27,30.0,0.97,-0.07,20,133.7,47.75,2.0,4,1.55,-11.3,-11.48,3.58,-5.15,-12.68,9.43,24.64
EMA_CROSS_SAR,58,231,-4.53,-7.0,14.14,55.29,0.17,0.23,-0.13,20.0,1.26,0.65,40,140.0,100.0,4.0,5,23.76,-6.52,-27.66,0.09,0.29,-5.6,0.93,19.27
EMA_CROSS_LONG_ONLY,58,232,-6.85,-10.5,11.83,38.48,-0.11,-0.11,-0.27,26.32,0.97,-0.09,19,140.7,47.75,1.9,4,2.14,-11.3,-12.16,3.61,-5.15,-12.68,9.43,24.64
EMA_CROSS_SAR,58,232,-4.94,-7.63,13.73,55.95,0.16,0.21,-0.14,18.42,1.25,0.67,38,147.4,100.0,3.8,5,25.06,-6.52,-28.76,0.15,0.29,-5.6,0.93,19.27
EMA_CROSS_LONG_ONLY,58,233,-6.55,-10.05,12.13,38.28,-0.1,-0.1,-0.26,26.32,0.97,-0.07,19,140.7,47.73,1.9,4,2.14,-11.3,-12.16,3.71,-5.15,-12.48,9.43,24.64
EMA_CROSS_SAR,58,233,-4.33,-6.69,14.34,55.67,0.18,0.23,-0.12,18.42,1.26,0.69,38,147.4,100.0,3.8,5,25.06,-6.52,-28.76,0.33,0.29,-5.17,0.93,19.27
EMA_CROSS_LONG_ONLY,58,234,-7.88,-12.06,10.79,39.11,-0.16,-0.16,-0.31,26.32,0.95,-0.14,19,140.7,47.75,1.9,4,2.06,-11.3,-12.16,4.05,-5.15,-13.95,9.43,24.64
EMA_CROSS_SAR,58,234,-7.07,-10.84,11.6,56.87,0.1,0.13,-0.19,18.42,1.23,0.61,38,147.4,100.0,3.8,5,24.86,-6.52,-28.76,1.01,0.29,-8.35,0.93,19.27
EMA_CROSS_LONG_ONLY,58,235,-7.47,-11.44,11.2,38.84,-0.14,-0.14,-0.29,27.78,0.96,-0.12,18,148.6,47.75,1.8,4,2.06,-11.3,-12.16,4.61,-5.15,-14.03,9.43,24.64
EMA_CROSS_SAR,58,235,-6.33,-9.72,12.35,56.52,0.12,0.16,-0.17,19.44,1.24,0.66,36,155.6,100.0,3.6,5,24.86,-6.52,-28.76,1.99,0.29,-8.51,0.93,19.27
EMA_CROSS_LONG_ONLY,58,236,-6.48,-9.96,12.19,38.16,-0.1,-0.09,-0.26,29.41,0.98,-0.07,17,157.2,47.71,1.7,4,2.06,-11.3,-12.04,4.47,-5.15,-13.3,9.67,24.64
EMA_CROSS_SAR,58,236,-4.42,-6.83,14.26,55.83,0.17,0.23,-0.12,20.59,1.26,0.77,34,164.7,100.0,3.4,5,24.86,-6.52,-28.57,1.71,0.29,-7.06,1.38,19.27
EMA_CROSS_LONG_ONLY,58,237,-6.2,-9.53,12.48,38.08,-0.09,-0.08,-0.25,29.41,0.98,-0.05,17,157.4,47.77,1.7,4,2.25,-11.3,-12.04,4.61,-5.16,-13.3,9.67,24.64
EMA_CROSS_SAR,58,237,-3.84,-5.93,14.84,55.73,0.19,0.25,-0.11,20.59,1.27,0.78,34,164.7,100.0,3.4,5,25.33,-6.52,-28.57,1.98,0.26,-7.06,1.38,19.27
EMA_CROSS_LONG_ONLY,58,238,-6.13,-9.42,12.55,37.94,-0.08,-0.08,-0.25,29.41,0.98,-0.05,17,157.4,47.77,1.7,4,1.54,-10.92,-11.74,4.61,-5.16,-13.3,9.67,24.64
EMA_CROSS_SAR,58,238,-3.7,-5.72,14.98,55.05,0.19,0.26,-0.1,20.59,1.27,0.78,34,164.7,100.0,3.4,5,23.61,-5.72,-28.09,1.98,0.26,-7.06,1.38,19.27
EMA_CROSS_LONG_ONLY,58,239,-5.34,-8.22,13.34,37.55,-0.05,-0.04,-0.22,29.41,1.0,-0.0,17,157.3,47.75,1.7,4,1.77,-10.92,-11.74,4.61,-5.16,-12.76,9.67,24.64
EMA_CROSS_SAR,58,239,-2.06,-3.21,16.61,54.49,0.24,0.32,-0.06,20.59,1.29,0.83,34,164.7,100.0,3.4,5,24.16,-5.72,-28.09,1.98,0.26,-5.9,1.38,19.27
EMA_CROSS_LONG_ONLY,58,240,-5.66,-8.71,13.02,37.76,-0.06,-0.06,-0.23,29.41,0.99,-0.02,17,157.2,47.73,1.7,4,1.77,-10.92,-11.74,4.25,-5.16,-12.76,9.67,24.64
EMA_CROSS_SAR,58,240,-2.73,-4.24,15.95,54.8,0.22,0.29,-0.08,20.59,1.28,0.81,34,164.7,100.0,3.4,5,24.16,-5.72,-28.09,1.29,0.26,-5.9,1.38,19.27
EMA_CROSS_LONG_ONLY,58,241,-0.67,-1.05,18.0,34.34,0.15,0.15,-0.03,29.41,1.1,0.26,17,157.4,47.77,1.7,4,1.57,-7.17,-10.32,3.88,-5.16,-12.76,9.66,24.64
EMA_CROSS_SAR,58,241,7.64,12.21,26.32,49.77,0.49,0.65,0.25,20.59,1.43,1.09,34,164.7,100.0,3.4,6,23.69,2.22,-25.77,0.58,0.26,-5.9,1.35,19.27
EMA_CROSS_LONG_ONLY,58,242,-0.67,-1.05,18.0,34.34,0.15,0.15,-0.03,29.41,1.1,0.26,17,157.4,47.77,1.7,4,1.57,-7.17,-10.32,3.88,-5.16,-12.76,9.66,24.64
EMA_CROSS_SAR,58,242,7.64,12.21,26.32,49.77,0.49,0.65,0.25,20.59,1.43,1.09,34,164.7,100.0,3.4,6,23.69,2.22,-25.77,0.58,0.26,-5.9,1.35,19.27
EMA_CROSS_LONG_ONLY,58,243,-1.08,-1.68,17.6,34.66,0.14,0.13,-0.05,29.41,1.09,0.23,17,157.4,47.79,1.7,4,1.65,-7.17,-10.18,3.88,-5.16,-13.33,9.66,24.64
EMA_CROSS_SAR,58,243,6.76,10.77,25.44,50.26,0.47,0.62,0.21,20.59,1.41,1.07,34,164.7,100.0,3.4,6,23.88,2.22,-25.53,0.58,0.26,-7.12,1.35,19.27
EMA_CROSS_LONG_ONLY,58,244,1.44,2.25,20.11,33.22,0.24,0.24,0.07,27.78,1.15,0.36,18,148.6,47.75,1.8,4,1.65,-7.17,-8.2,3.88,-5.16,-13.33,9.66,25.05
EMA_CROSS_SAR,58,244,12.31,19.91,30.98,48.02,0.6,0.81,0.41,19.44,1.49,1.14,36,155.6,100.0,3.6,6,23.88,2.22,-22.18,0.58,0.26,-7.12,1.35,20.06
EMA_CROSS_LONG_ONLY,58,245,2.23,3.52,20.91,32.59,0.28,0.27,0.11,29.41,1.17,0.42,17,157.4,47.77,1.7,4,1.5,-7.17,-7.34,3.88,-5.16,-13.33,9.66,25.05
EMA_CROSS_SAR,58,245,13.97,22.69,32.64,47.1,0.64,0.86,0.48,20.59,1.52,1.26,34,164.7,100.0,3.4,6,23.52,2.22,-20.8,0.58,0.26,-7.12,1.35,20.06
EMA_CROSS_LONG_ONLY,58,246,3.51,5.54,22.18,31.75,0.33,0.32,0.17,31.25,1.2,0.52,16,167.0,47.71,1.6,4,1.5,-7.17,-6.21,3.75,-5.16,-13.2,9.66,25.05
EMA_CROSS_SAR,58,246,16.69,27.3,35.36,45.84,0.7,0.94,0.6,21.88,1.57,1.41,32,175.0,100.0,3.2,6,23.52,2.22,-18.94,0.33,0.26,-6.85,1.35,20.06
EMA_CROSS_LONG_ONLY,58,247,4.05,6.4,22.72,32.04,0.35,0.35,0.2,31.25,1.22,0.55,16,167.2,47.77,1.6,4,2.46,-7.17,-6.21,3.32,-5.16,-13.2,9.66,25.05
EMA_CROSS_SAR,58,247,17.92,29.42,36.6,46.28,0.73,0.98,0.64,21.88,1.59,1.45,32,175.0,100.0,3.2,5,25.87,2.22,-18.94,-0.5,0.26,-6.85,1.35,20.06
EMA_CROSS_LONG_ONLY,58,248,3.36,5.3,22.03,32.49,0.32,0.32,0.16,31.25,1.2,0.51,16,167.1,47.73,1.6,4,2.46,-7.17,-6.21,2.77,-5.16,-13.31,9.66,25.05
EMA_CROSS_SAR,58,248,16.36,26.75,35.04,46.99,0.7,0.93,0.57,21.88,1.57,1.41,32,175.0,100.0,3.2,5,25.87,2.22,-18.94,-1.57,0.26,-7.08,1.35,20.06
EMA_CROSS_LONG_ONLY,58,249,3.16,4.99,21.84,32.61,0.32,0.31,0.15,31.25,1.19,0.5,16,166.9,47.7,1.6,4,2.46,-7.01,-6.21,2.77,-5.16,-13.31,9.26,25.05
EMA_CROSS_SAR,58,249,15.92,26.0,34.6,46.81,0.69,0.92,0.56,21.88,1.56,1.4,32,175.0,100.0,3.2,5,25.87,2.57,-18.94,-1.57,0.26,-7.08,0.61,20.06
EMA_CROSS_LONG_ONLY,58,250,3.65,5.77,22.33,32.49,0.34,0.33,0.18,31.25,1.21,0.53,16,166.9,47.7,1.6,4,2.76,-6.76,-6.21,2.77,-5.16,-13.38,9.26,25.05
EMA_CROSS_SAR,58,250,17.03,27.88,35.7,46.61,0.71,0.95,0.6,21.88,1.58,1.42,32,175.0,100.0,3.2,5,26.6,3.12,-18.94,-1.57,0.26,-7.23,0.61,20.06
EMA_CROSS_LONG_ONLY,59,60,-16.24,-24.21,2.44,41.11,-0.55,-0.54,-0.59,26.32,0.81,-0.34,38,67.4,45.75,3.8,2,-2.17,-20.65,-3.7,-2.65,-4.23,-6.27,0.98,26.98
EMA_CROSS_SAR,59,60,-21.48,-31.49,-2.8,59.39,-0.35,-0.47,-0.53,21.05,0.99,-0.01,76,73.7,100.0,7.6,4,14.94,-24.69,-14.25,-11.66,2.5,9.27,-13.65,23.83
EMA_CROSS_LONG_ONLY,59,61,-15.05,-22.52,3.63,41.01,-0.49,-0.48,-0.55,26.32,0.83,-0.3,38,67.3,45.64,3.8,2,-3.56,-20.0,-2.79,-2.6,-3.87,-6.87,2.3,26.98
EMA_CROSS_SAR,59,61,-19.24,-28.41,-0.56,57.1,-0.27,-0.37,-0.5,21.05,1.01,0.02,76,73.7,100.0,7.6,4,11.92,-23.48,-12.69,-11.56,3.27,7.87,-11.46,23.83
EMA_CROSS_LONG_ONLY,59,62,-13.36,-20.09,5.32,40.03,-0.41,-0.4,-0.5,28.57,0.85,-0.27,35,72.7,45.43,3.5,2,-3.02,-19.04,-2.99,-2.2,-3.87,-6.68,2.14,26.93
EMA_CROSS_SAR,59,62,-16.27,-24.25,2.41,55.97,-0.18,-0.24,-0.43,22.86,1.05,0.08,70,80.0,100.0,7.0,4,13.06,-21.64,-13.07,-10.83,3.27,8.19,-11.81,23.73
EMA_CROSS_LONG_ONLY,59,63,-10.76,-16.32,7.91,38.67,-0.29,-0.28,-0.42,29.41,0.9,-0.19,34,74.6,45.29,3.4,2,-3.17,-17.78,-1.53,-1.89,-4.53,-6.93,2.76,27.06
